date,state,sex,age,ethnicity,population
2021-01-01,Malaysia,overall_sex,50-54,bumi_malay,806.5
2021-01-01,Malaysia,overall_sex,55-59,bumi_malay,742.5
2021-01-01,Malaysia,overall_sex,60-64,bumi_malay,607.3
2021-01-01,Malaysia,overall_sex,65-69,bumi_malay,484.3
2021-01-01,Malaysia,overall_sex,70-74,bumi_malay,330.4
2021-01-01,Malaysia,overall_sex,75-79,bumi_malay,171.9
2021-01-01,Malaysia,overall_sex,80-84,bumi_malay,92.4
2021-01-01,Malaysia,overall_sex,85+,bumi_malay,63.6
2021-01-01,Malaysia,male,overall_age,bumi_malay,8734.8
2021-01-01,Malaysia,male,0-4,bumi_malay,757.9
2021-01-01,Malaysia,male,5-9,bumi_malay,789.0
2021-01-01,Malaysia,male,10-14,bumi_malay,749.0
2021-01-01,Malaysia,male,15-19,bumi_malay,835.2
2021-01-01,Malaysia,male,20-24,bumi_malay,790.2
2021-01-01,Malaysia,male,25-29,bumi_malay,701.8
2021-01-01,Malaysia,male,30-34,bumi_malay,725.4
2021-01-01,Malaysia,male,35-39,bumi_malay,717.0
2021-01-01,Malaysia,male,40-44,bumi_malay,588.9
2021-01-01,Malaysia,male,45-49,bumi_malay,468.4
2021-01-01,Malaysia,male,50-54,bumi_malay,400.9
2021-01-01,Malaysia,male,55-59,bumi_malay,368.1
2021-01-01,Malaysia,male,60-64,bumi_malay,299.5
2021-01-01,Malaysia,male,65-69,bumi_malay,236.1
2021-01-01,Malaysia,male,70-74,bumi_malay,158.9
2021-01-01,Malaysia,male,75-79,bumi_malay,78.5
2021-01-01,Malaysia,male,80-84,bumi_malay,40.1
2021-01-01,Malaysia,male,85+,bumi_malay,29.9
2021-01-01,Malaysia,female,overall_age,bumi_malay,8513.6
2021-01-01,Malaysia,female,0-4,bumi_malay,727.1
2021-01-01,Malaysia,female,5-9,bumi_malay,741.8
2021-01-01,Malaysia,female,10-14,bumi_malay,697.3
2021-01-01,Malaysia,female,15-19,bumi_malay,766.3
2021-01-01,Malaysia,female,20-24,bumi_malay,750.0
2021-01-01,Malaysia,female,25-29,bumi_malay,685.8
2021-01-01,Malaysia,female,30-34,bumi_malay,728.3
2021-01-01,Malaysia,female,35-39,bumi_malay,708.7
2021-01-01,Malaysia,female,40-44,bumi_malay,555.6
2021-01-01,Malaysia,female,45-49,bumi_malay,465.7
2021-01-01,Malaysia,female,50-54,bumi_malay,405.6
2021-01-01,Malaysia,female,55-59,bumi_malay,374.4
2021-01-01,Malaysia,female,60-64,bumi_malay,307.9
2021-01-01,Malaysia,female,65-69,bumi_malay,248.1
2021-01-01,Malaysia,female,70-74,bumi_malay,171.5
2021-01-01,Malaysia,female,75-79,bumi_malay,93.5
2021-01-01,Malaysia,female,80-84,bumi_malay,52.3
2021-01-01,Malaysia,female,85+,bumi_malay,33.7
2021-01-01,Malaysia,overall_sex,overall_age,bumi_other,3654.1
2021-01-01,Malaysia,overall_sex,0-4,bumi_other,277.1
2021-01-01,Malaysia,overall_sex,5-9,bumi_other,297.8
2021-01-01,Malaysia,overall_sex,10-14,bumi_other,349.5
2021-01-01,Malaysia,overall_sex,15-19,bumi_other,346.5
2021-01-01,Malaysia,overall_sex,20-24,bumi_other,328.4
2021-01-01,Malaysia,overall_sex,25-29,bumi_other,335.5
2021-01-01,Malaysia,overall_sex,30-34,bumi_other,313.5
2021-01-01,Malaysia,overall_sex,35-39,bumi_other,298.6
2021-01-01,Malaysia,overall_sex,40-44,bumi_other,228.8
2021-01-01,Malaysia,overall_sex,45-49,bumi_other,197.4
2021-01-01,Malaysia,overall_sex,50-54,bumi_other,175.1
2021-01-01,Malaysia,overall_sex,55-59,bumi_other,152.3
2021-01-01,Malaysia,overall_sex,60-64,bumi_other,120.2
2021-01-01,Malaysia,overall_sex,65-69,bumi_other,96.5
2021-01-01,Malaysia,overall_sex,70-74,bumi_other,60.2
2021-01-01,Malaysia,overall_sex,75-79,bumi_other,38.2
2021-01-01,Malaysia,overall_sex,80-84,bumi_other,20.8
2021-01-01,Malaysia,overall_sex,85+,bumi_other,17.6
2021-01-01,Malaysia,male,overall_age,bumi_other,1845.7
2021-01-01,Malaysia,male,0-4,bumi_other,142.7
2021-01-01,Malaysia,male,5-9,bumi_other,154.6
2021-01-01,Malaysia,male,10-14,bumi_other,178.5
2021-01-01,Malaysia,male,15-19,bumi_other,177.6
2021-01-01,Malaysia,male,20-24,bumi_other,164.6
2021-01-01,Malaysia,male,25-29,bumi_other,166.5
2021-01-01,Malaysia,male,30-34,bumi_other,154.5
2021-01-01,Malaysia,male,35-39,bumi_other,150.0
2021-01-01,Malaysia,male,40-44,bumi_other,114.8
2021-01-01,Malaysia,male,45-49,bumi_other,97.3
2021-01-01,Malaysia,male,50-54,bumi_other,87.9
2021-01-01,Malaysia,male,55-59,bumi_other,76.4
2021-01-01,Malaysia,male,60-64,bumi_other,61.2
2021-01-01,Malaysia,male,65-69,bumi_other,51.1
2021-01-01,Malaysia,male,70-74,bumi_other,29.9
2021-01-01,Malaysia,male,75-79,bumi_other,18.9
2021-01-01,Malaysia,male,80-84,bumi_other,10.2
2021-01-01,Malaysia,male,85+,bumi_other,9.0
2021-01-01,Malaysia,female,overall_age,bumi_other,1808.4
2021-01-01,Malaysia,female,0-4,bumi_other,134.3
2021-01-01,Malaysia,female,5-9,bumi_other,143.2
2021-01-01,Malaysia,female,10-14,bumi_other,171.0
2021-01-01,Malaysia,female,15-19,bumi_other,169.0
2021-01-01,Malaysia,female,20-24,bumi_other,163.8
2021-01-01,Malaysia,female,25-29,bumi_other,169.0
2021-01-01,Malaysia,female,30-34,bumi_other,159.0
2021-01-01,Malaysia,female,35-39,bumi_other,148.7
2021-01-01,Malaysia,female,40-44,bumi_other,114.0
2021-01-01,Malaysia,female,45-49,bumi_other,100.1
2021-01-01,Malaysia,female,50-54,bumi_other,87.2
2021-01-01,Malaysia,female,55-59,bumi_other,76.0
2021-01-01,Malaysia,female,60-64,bumi_other,58.9
2021-01-01,Malaysia,female,65-69,bumi_other,45.4
2021-01-01,Malaysia,female,70-74,bumi_other,30.4
2021-01-01,Malaysia,female,75-79,bumi_other,19.3
2021-01-01,Malaysia,female,80-84,bumi_other,10.6
2021-01-01,Malaysia,female,85+,bumi_other,8.6
2021-01-01,Malaysia,overall_sex,overall_age,chinese,6891.7
2021-01-01,Malaysia,overall_sex,0-4,chinese,367.6
2021-01-01,Malaysia,overall_sex,5-9,chinese,503.6
2021-01-01,Malaysia,overall_sex,10-14,chinese,552.8
2021-01-01,Malaysia,overall_sex,15-19,chinese,529.4
2021-01-01,Malaysia,overall_sex,20-24,chinese,486.8
2021-01-01,Malaysia,overall_sex,25-29,chinese,482.4
2021-01-01,Malaysia,overall_sex,30-34,chinese,520.5
2021-01-01,Malaysia,overall_sex,35-39,chinese,574.4
2021-01-01,Malaysia,overall_sex,40-44,chinese,535.9
2021-01-01,Malaysia,overall_sex,45-49,chinese,487.3
2021-01-01,Malaysia,overall_sex,50-54,chinese,441.8
2021-01-01,Malaysia,overall_sex,55-59,chinese,415.0
2021-01-01,Malaysia,overall_sex,60-64,chinese,362.3
2021-01-01,Malaysia,overall_sex,65-69,chinese,249.5
2021-01-01,Malaysia,overall_sex,70-74,chinese,180.2
2021-01-01,Malaysia,overall_sex,75-79,chinese,105.7
2021-01-01,Malaysia,overall_sex,80-84,chinese,63.9
2021-01-01,Malaysia,overall_sex,85+,chinese,32.8
2021-01-01,Malaysia,male,overall_age,chinese,3514.1
2021-01-01,Malaysia,male,0-4,chinese,186.0
2021-01-01,Malaysia,male,5-9,chinese,259.6
2021-01-01,Malaysia,male,10-14,chinese,289.4
2021-01-01,Malaysia,male,15-19,chinese,276.4
2021-01-01,Malaysia,male,20-24,chinese,251.1
2021-01-01,Malaysia,male,25-29,chinese,245.6
2021-01-01,Malaysia,male,30-34,chinese,259.2
2021-01-01,Malaysia,male,35-39,chinese,287.5
2021-01-01,Malaysia,male,40-44,chinese,278.1
2021-01-01,Malaysia,male,45-49,chinese,249.3
2021-01-01,Malaysia,male,50-54,chinese,223.9
2021-01-01,Malaysia,male,55-59,chinese,213.5
2021-01-01,Malaysia,male,60-64,chinese,185.5
2021-01-01,Malaysia,male,65-69,chinese,124.3
2021-01-01,Malaysia,male,70-74,chinese,88.1
2021-01-01,Malaysia,male,75-79,chinese,51.0
2021-01-01,Malaysia,male,80-84,chinese,29.7
2021-01-01,Malaysia,male,85+,chinese,16.0
2021-01-01,Malaysia,female,overall_age,chinese,3377.6
2021-01-01,Malaysia,female,0-4,chinese,181.6
2021-01-01,Malaysia,female,5-9,chinese,244.0
2021-01-01,Malaysia,female,10-14,chinese,263.4
2021-01-01,Malaysia,female,15-19,chinese,253.0
2021-01-01,Malaysia,female,20-24,chinese,235.8
2021-01-01,Malaysia,female,25-29,chinese,236.8
2021-01-01,Malaysia,female,30-34,chinese,261.2
2021-01-01,Malaysia,female,35-39,chinese,287.0
2021-01-01,Malaysia,female,40-44,chinese,257.8
2021-01-01,Malaysia,female,45-49,chinese,238.0
2021-01-01,Malaysia,female,50-54,chinese,217.8
2021-01-01,Malaysia,female,55-59,chinese,201.5
2021-01-01,Malaysia,female,60-64,chinese,176.8
2021-01-01,Malaysia,female,65-69,chinese,125.2
2021-01-01,Malaysia,female,70-74,chinese,92.1
2021-01-01,Malaysia,female,75-79,chinese,54.7
2021-01-01,Malaysia,female,80-84,chinese,34.2
2021-01-01,Malaysia,female,85+,chinese,16.8
2021-01-01,Malaysia,overall_sex,overall_age,indian,2002.6
2021-01-01,Malaysia,overall_sex,0-4,indian,116.0
2021-01-01,Malaysia,overall_sex,5-9,indian,147.4
2021-01-01,Malaysia,overall_sex,10-14,indian,168.0
2021-01-01,Malaysia,overall_sex,15-19,indian,168.6
2021-01-01,Malaysia,overall_sex,20-24,indian,159.3
2021-01-01,Malaysia,overall_sex,25-29,indian,157.8
2021-01-01,Malaysia,overall_sex,30-34,indian,167.2
2021-01-01,Malaysia,overall_sex,35-39,indian,175.6
2021-01-01,Malaysia,overall_sex,40-44,indian,155.5
2021-01-01,Malaysia,overall_sex,45-49,indian,129.0
2021-01-01,Malaysia,overall_sex,50-54,indian,112.8
2021-01-01,Malaysia,overall_sex,55-59,indian,107.2
2021-01-01,Malaysia,overall_sex,60-64,indian,89.2
2021-01-01,Malaysia,overall_sex,65-69,indian,64.6
2021-01-01,Malaysia,overall_sex,70-74,indian,43.2
2021-01-01,Malaysia,overall_sex,75-79,indian,21.0
2021-01-01,Malaysia,overall_sex,80-84,indian,11.6
2021-01-01,Malaysia,overall_sex,85+,indian,8.4
2021-01-01,Malaysia,male,overall_age,indian,1008.0
2021-01-01,Malaysia,male,0-4,indian,58.1
2021-01-01,Malaysia,male,5-9,indian,75.9
2021-01-01,Malaysia,male,10-14,indian,86.7
2021-01-01,Malaysia,male,15-19,indian,87.7
2021-01-01,Malaysia,male,20-24,indian,82.4
2021-01-01,Malaysia,male,25-29,indian,79.7
2021-01-01,Malaysia,male,30-34,indian,84.0
2021-01-01,Malaysia,male,35-39,indian,89.9
2021-01-01,Malaysia,male,40-44,indian,80.9
2021-01-01,Malaysia,male,45-49,indian,63.8
2021-01-01,Malaysia,male,50-54,indian,55.3
2021-01-01,Malaysia,male,55-59,indian,52.7
2021-01-01,Malaysia,male,60-64,indian,42.2
2021-01-01,Malaysia,male,65-69,indian,30.3
2021-01-01,Malaysia,male,70-74,indian,19.7
2021-01-01,Malaysia,male,75-79,indian,9.5
2021-01-01,Malaysia,male,80-84,indian,5.4
2021-01-01,Malaysia,male,85+,indian,3.8
2021-01-01,Malaysia,female,overall_age,indian,994.6
2021-01-01,Malaysia,female,0-4,indian,57.9
2021-01-01,Malaysia,female,5-9,indian,71.5
2021-01-01,Malaysia,female,10-14,indian,81.3
2021-01-01,Malaysia,female,15-19,indian,80.9
2021-01-01,Malaysia,female,20-24,indian,76.9
2021-01-01,Malaysia,female,25-29,indian,78.2
2021-01-01,Malaysia,female,30-34,indian,83.2
2021-01-01,Malaysia,female,35-39,indian,85.8
2021-01-01,Malaysia,female,40-44,indian,74.6
2021-01-01,Malaysia,female,45-49,indian,65.2
2021-01-01,Malaysia,female,50-54,indian,57.5
2021-01-01,Malaysia,female,55-59,indian,54.5
2021-01-01,Malaysia,female,60-64,indian,47.0
2021-01-01,Malaysia,female,65-69,indian,34.3
2021-01-01,Malaysia,female,70-74,indian,23.5
2021-01-01,Malaysia,female,75-79,indian,11.5
2021-01-01,Malaysia,female,80-84,indian,6.2
2021-01-01,Malaysia,female,85+,indian,4.6
2021-01-01,Malaysia,overall_sex,overall_age,other_citizen,220.1
2021-01-01,Malaysia,overall_sex,0-4,other_citizen,19.6
2021-01-01,Malaysia,overall_sex,5-9,other_citizen,17.3
2021-01-01,Malaysia,overall_sex,10-14,other_citizen,14.9
2021-01-01,Malaysia,overall_sex,15-19,other_citizen,19.0
2021-01-01,Malaysia,overall_sex,20-24,other_citizen,20.0
2021-01-01,Malaysia,overall_sex,25-29,other_citizen,20.5
2021-01-01,Malaysia,overall_sex,30-34,other_citizen,23.2
2021-01-01,Malaysia,overall_sex,35-39,other_citizen,20.7
2021-01-01,Malaysia,overall_sex,40-44,other_citizen,14.8
2021-01-01,Malaysia,overall_sex,45-49,other_citizen,11.4
2021-01-01,Malaysia,overall_sex,50-54,other_citizen,9.2
2021-01-01,Malaysia,overall_sex,55-59,other_citizen,7.9
2021-01-01,Malaysia,overall_sex,60-64,other_citizen,6.5
2021-01-01,Malaysia,overall_sex,65-69,other_citizen,6.3
2021-01-01,Malaysia,overall_sex,70-74,other_citizen,4.5
2021-01-01,Malaysia,overall_sex,75-79,other_citizen,2.2
2021-01-01,Malaysia,overall_sex,80-84,other_citizen,1.0
2021-01-01,Malaysia,overall_sex,85+,other_citizen,1.0
2021-01-01,Malaysia,male,overall_age,other_citizen,118.9
2021-01-01,Malaysia,male,0-4,other_citizen,10.1
2021-01-01,Malaysia,male,5-9,other_citizen,9.0
2021-01-01,Malaysia,male,10-14,other_citizen,7.9
2021-01-01,Malaysia,male,15-19,other_citizen,10.8
2021-01-01,Malaysia,male,20-24,other_citizen,11.2
2021-01-01,Malaysia,male,25-29,other_citizen,11.6
2021-01-01,Malaysia,male,30-34,other_citizen,13.5
2021-01-01,Malaysia,male,35-39,other_citizen,11.7
2021-01-01,Malaysia,male,40-44,other_citizen,7.7
2021-01-01,Malaysia,male,45-49,other_citizen,5.8
2021-01-01,Malaysia,male,50-54,other_citizen,4.6
2021-01-01,Malaysia,male,55-59,other_citizen,4.0
2021-01-01,Malaysia,male,60-64,other_citizen,3.6
2021-01-01,Malaysia,male,65-69,other_citizen,3.3
2021-01-01,Malaysia,male,70-74,other_citizen,2.3
2021-01-01,Malaysia,male,75-79,other_citizen,0.9
2021-01-01,Malaysia,male,80-84,other_citizen,0.4
2021-01-01,Malaysia,male,85+,other_citizen,0.5
2021-01-01,Malaysia,female,overall_age,other_citizen,101.2
2021-01-01,Malaysia,female,0-4,other_citizen,9.4
2021-01-01,Malaysia,female,5-9,other_citizen,8.3
2021-01-01,Malaysia,female,10-14,other_citizen,7.0
2021-01-01,Malaysia,female,15-19,other_citizen,8.1
2021-01-01,Malaysia,female,20-24,other_citizen,8.9
2021-01-01,Malaysia,female,25-29,other_citizen,8.9
2021-01-01,Malaysia,female,30-34,other_citizen,9.7
2021-01-01,Malaysia,female,35-39,other_citizen,9.0
2021-01-01,Malaysia,female,40-44,other_citizen,7.1
2021-01-01,Malaysia,female,45-49,other_citizen,5.6
2021-01-01,Malaysia,female,50-54,other_citizen,4.6
2021-01-01,Malaysia,female,55-59,other_citizen,3.9
2021-01-01,Malaysia,female,60-64,other_citizen,3.0
2021-01-01,Malaysia,female,65-69,other_citizen,3.1
2021-01-01,Malaysia,female,70-74,other_citizen,2.2
2021-01-01,Malaysia,female,75-79,other_citizen,1.4
2021-01-01,Malaysia,female,80-84,other_citizen,0.5
2021-01-01,Malaysia,female,85+,other_citizen,0.5
2021-01-01,Malaysia,overall_sex,overall_age,other_noncitizen,2559.5
2021-01-01,Malaysia,overall_sex,0-4,other_noncitizen,180.3
2021-01-01,Malaysia,overall_sex,5-9,other_noncitizen,142.5
2021-01-01,Malaysia,overall_sex,10-14,other_noncitizen,68.6
2021-01-01,Malaysia,overall_sex,15-19,other_noncitizen,135.6
2021-01-01,Malaysia,overall_sex,20-24,other_noncitizen,358.2
2021-01-01,Malaysia,overall_sex,25-29,other_noncitizen,467.9
2021-01-01,Malaysia,overall_sex,30-34,other_noncitizen,387.5
2021-01-01,Malaysia,overall_sex,35-39,other_noncitizen,282.8
2021-01-01,Malaysia,overall_sex,40-44,other_noncitizen,187.7
2021-01-01,Malaysia,overall_sex,45-49,other_noncitizen,111.0
2021-01-01,Malaysia,overall_sex,50-54,other_noncitizen,60.2
2021-01-01,Malaysia,overall_sex,55-59,other_noncitizen,35.9
2021-01-01,Malaysia,overall_sex,60-64,other_noncitizen,23.1
2021-01-01,Malaysia,overall_sex,65-69,other_noncitizen,50.2
2021-01-01,Malaysia,overall_sex,70-74,other_noncitizen,26.5
2021-01-01,Malaysia,overall_sex,75-79,other_noncitizen,14.5
2021-01-01,Malaysia,overall_sex,80-84,other_noncitizen,11.5
2021-01-01,Malaysia,overall_sex,85+,other_noncitizen,15.6
2021-01-01,Malaysia,male,overall_age,other_noncitizen,1779.0
2021-01-01,Malaysia,male,0-4,other_noncitizen,94.9
2021-01-01,Malaysia,male,5-9,other_noncitizen,75.2
2021-01-01,Malaysia,male,10-14,other_noncitizen,36.1
2021-01-01,Malaysia,male,15-19,other_noncitizen,83.0
2021-01-01,Malaysia,male,20-24,other_noncitizen,255.4
2021-01-01,Malaysia,male,25-29,other_noncitizen,354.9
2021-01-01,Malaysia,male,30-34,other_noncitizen,302.1
2021-01-01,Malaysia,male,35-39,other_noncitizen,215.4
2021-01-01,Malaysia,male,40-44,other_noncitizen,138.6
2021-01-01,Malaysia,male,45-49,other_noncitizen,79.7
2021-01-01,Malaysia,male,50-54,other_noncitizen,41.1
2021-01-01,Malaysia,male,55-59,other_noncitizen,23.7
2021-01-01,Malaysia,male,60-64,other_noncitizen,15.4
2021-01-01,Malaysia,male,65-69,other_noncitizen,26.2
2021-01-01,Malaysia,male,70-74,other_noncitizen,14.6
2021-01-01,Malaysia,male,75-79,other_noncitizen,8.0
2021-01-01,Malaysia,male,80-84,other_noncitizen,6.2
2021-01-01,Malaysia,male,85+,other_noncitizen,8.7
2021-01-01,Malaysia,female,overall_age,other_noncitizen,780.5
2021-01-01,Malaysia,female,0-4,other_noncitizen,85.4
2021-01-01,Malaysia,female,5-9,other_noncitizen,67.3
2021-01-01,Malaysia,female,10-14,other_noncitizen,32.5
2021-01-01,Malaysia,female,15-19,other_noncitizen,52.7
2021-01-01,Malaysia,female,20-24,other_noncitizen,102.9
2021-01-01,Malaysia,female,25-29,other_noncitizen,113.0
2021-01-01,Malaysia,female,30-34,other_noncitizen,85.4
2021-01-01,Malaysia,female,35-39,other_noncitizen,67.4
2021-01-01,Malaysia,female,40-44,other_noncitizen,49.1
2021-01-01,Malaysia,female,45-49,other_noncitizen,31.3
2021-01-01,Malaysia,female,50-54,other_noncitizen,19.1
2021-01-01,Malaysia,female,55-59,other_noncitizen,12.1
2021-01-01,Malaysia,female,60-64,other_noncitizen,7.7
2021-01-01,Malaysia,female,65-69,other_noncitizen,23.9
2021-01-01,Malaysia,female,70-74,other_noncitizen,11.9
2021-01-01,Malaysia,female,75-79,other_noncitizen,6.5
2021-01-01,Malaysia,female,80-84,other_noncitizen,5.3
2021-01-01,Malaysia,female,85+,other_noncitizen,6.9
2022-01-01,Malaysia,overall_sex,overall_age,overall_ethnicity,32698.1
2022-01-01,Malaysia,overall_sex,0-4,overall_ethnicity,2374.2
2022-01-01,Malaysia,overall_sex,5-9,overall_ethnicity,2592.8
2022-01-01,Malaysia,overall_sex,10-14,overall_ethnicity,2613.0
2022-01-01,Malaysia,overall_sex,15-19,overall_ethnicity,2781.9
2022-01-01,Malaysia,overall_sex,20-24,overall_ethnicity,2912.8
2022-01-01,Malaysia,overall_sex,25-29,overall_ethnicity,2835.0
2022-01-01,Malaysia,overall_sex,30-34,overall_ethnicity,2850.1
2022-01-01,Malaysia,overall_sex,35-39,overall_ethnicity,2777.0
2022-01-01,Malaysia,overall_sex,40-44,overall_ethnicity,2359.1
2022-01-01,Malaysia,overall_sex,45-49,overall_ethnicity,1893.9
2022-01-01,Malaysia,overall_sex,50-54,overall_ethnicity,1638.3
2022-01-01,Malaysia,overall_sex,55-59,overall_ethnicity,1452.0
2022-01-01,Malaysia,overall_sex,60-64,overall_ethnicity,1254.3
2022-01-01,Malaysia,overall_sex,65-69,overall_ethnicity,974.5
2022-01-01,Malaysia,overall_sex,70-74,overall_ethnicity,674.5
2022-01-01,Malaysia,overall_sex,75-79,overall_ethnicity,377.1
2022-01-01,Malaysia,overall_sex,80-84,overall_ethnicity,203.1
2022-01-01,Malaysia,overall_sex,85+,overall_ethnicity,134.5
2022-01-01,Malaysia,male,overall_age,overall_ethnicity,17039.8
2022-01-01,Malaysia,male,0-4,overall_ethnicity,1214.8
2022-01-01,Malaysia,male,5-9,overall_ethnicity,1336.3
2022-01-01,Malaysia,male,10-14,overall_ethnicity,1354.7
2022-01-01,Malaysia,male,15-19,overall_ethnicity,1459.6
2022-01-01,Malaysia,male,20-24,overall_ethnicity,1565.6
2022-01-01,Malaysia,male,25-29,overall_ethnicity,1553.9
2022-01-01,Malaysia,male,30-34,overall_ethnicity,1528.8
2022-01-01,Malaysia,male,35-39,overall_ethnicity,1464.2
2022-01-01,Malaysia,male,40-44,overall_ethnicity,1256.6
2022-01-01,Malaysia,male,45-49,overall_ethnicity,971.9
2022-01-01,Malaysia,male,50-54,overall_ethnicity,830.2
2022-01-01,Malaysia,male,55-59,overall_ethnicity,729.2
2022-01-01,Malaysia,male,60-64,overall_ethnicity,629.7
2022-01-01,Malaysia,male,65-69,overall_ethnicity,480.5
2022-01-01,Malaysia,male,70-74,overall_ethnicity,327.4
2022-01-01,Malaysia,male,75-79,overall_ethnicity,176.3
2022-01-01,Malaysia,male,80-84,overall_ethnicity,92.9
2022-01-01,Malaysia,male,85+,overall_ethnicity,67.2
2022-01-01,Malaysia,female,overall_age,overall_ethnicity,15658.3
2022-01-01,Malaysia,female,0-4,overall_ethnicity,1159.3
2022-01-01,Malaysia,female,5-9,overall_ethnicity,1256.6
2022-01-01,Malaysia,female,10-14,overall_ethnicity,1258.3
2022-01-01,Malaysia,female,15-19,overall_ethnicity,1322.3
2022-01-01,Malaysia,female,20-24,overall_ethnicity,1347.2
2022-01-01,Malaysia,female,25-29,overall_ethnicity,1281.1
2022-01-01,Malaysia,female,30-34,overall_ethnicity,1321.3
2022-01-01,Malaysia,female,35-39,overall_ethnicity,1312.9
2022-01-01,Malaysia,female,40-44,overall_ethnicity,1102.5
2022-01-01,Malaysia,female,45-49,overall_ethnicity,922.0
2022-01-01,Malaysia,female,50-54,overall_ethnicity,808.0
2022-01-01,Malaysia,female,55-59,overall_ethnicity,722.8
2022-01-01,Malaysia,female,60-64,overall_ethnicity,624.6
2022-01-01,Malaysia,female,65-69,overall_ethnicity,494.1
2022-01-01,Malaysia,female,70-74,overall_ethnicity,347.0
2022-01-01,Malaysia,female,75-79,overall_ethnicity,200.8
2022-01-01,Malaysia,female,80-84,overall_ethnicity,110.2
2022-01-01,Malaysia,female,85+,overall_ethnicity,67.3
2022-01-01,Malaysia,overall_sex,overall_age,bumi_malay,17422.0
2022-01-01,Malaysia,overall_sex,0-4,bumi_malay,1478.3
2022-01-01,Malaysia,overall_sex,5-9,bumi_malay,1518.1
2022-01-01,Malaysia,overall_sex,10-14,bumi_malay,1480.0
2022-01-01,Malaysia,overall_sex,15-19,bumi_malay,1564.6
2022-01-01,Malaysia,overall_sex,20-24,bumi_malay,1565.8
2022-01-01,Malaysia,overall_sex,25-29,bumi_malay,1389.9
2022-01-01,Malaysia,overall_sex,30-34,bumi_malay,1446.6
2022-01-01,Malaysia,overall_sex,35-39,bumi_malay,1444.4
2022-01-01,Malaysia,overall_sex,40-44,bumi_malay,1202.1
2022-01-01,Malaysia,overall_sex,45-49,bumi_malay,954.5
2022-01-01,Malaysia,overall_sex,50-54,bumi_malay,825.1
2022-01-01,Malaysia,overall_sex,55-59,bumi_malay,737.7
2022-01-01,Malaysia,overall_sex,60-64,bumi_malay,632.9
2022-01-01,Malaysia,overall_sex,65-69,bumi_malay,489.6
2022-01-01,Malaysia,overall_sex,70-74,bumi_malay,348.4
2022-01-01,Malaysia,overall_sex,75-79,bumi_malay,186.7
2022-01-01,Malaysia,overall_sex,80-84,bumi_malay,94.1
2022-01-01,Malaysia,overall_sex,85+,bumi_malay,63.1
2022-01-01,Malaysia,male,overall_age,bumi_malay,8819.5
2022-01-01,Malaysia,male,0-4,bumi_malay,755.4
2022-01-01,Malaysia,male,5-9,bumi_malay,781.0
2022-01-01,Malaysia,male,10-14,bumi_malay,766.6
